,geometry,OBJECTID,NAME,ADDRESS,FEAT_TYPE,SUB_TYPE,VANITY_NAME,SECONDARY_NAME,BLDG,PARENT_NAME,PARENT_TYPE,ACREAGE,PARENT_ACREAGE,Shape__Area,Shape__Length
0,"POLYGON ((-75.1629963754898 39.9517130364617, -75.1629949535163 39.9517190823355, -75.1629501431031 39.9517128369613, -75.16293880299 39.9517610324373, -75.1629160221124 39.951757857185, -75.16290440663811 39.9518072204666, -75.16292777679131 39.9518104784055, -75.1629175903623 39.9518537704963, -75.16295831100391 39.9518594455927, -75.1629152330264 39.9520425227515, -75.1628822292838 39.952037923146, -75.16284801451771 39.9521833278568, -75.16279485981821 39.9521759193553, -75.1627811185991 39.9522343167329, -75.162763846917 39.9522319100413, -75.1627605268493 39.9522460252961, -75.1627528275901 39.9522449521939, -75.1627456247524 39.9522755596187, -75.1627265367042 39.9522728990768, -75.16271595711029 39.9523178628557, -75.1627385241223 39.952321008177, -75.162729875464 39.9523577601663, -75.1627373078494 39.9523587954027, -75.162734072869 39.9523725404571, -75.16275293867039 39.9523751698358, -75.1627408858554 39.9524263918819, -75.1627956201353 39.9524340200769, -75.1627681806707 39.9525506324243, -75.1627736822858 39.9525513988293, -75.162768100666 39.952575121073, -75.16279755461269 39.9525792266219, -75.1627539736636 39.9527644386146, -75.1627253186126 39.9527604452775, -75.1627134933899 39.9528106985766, -75.1626915774541 39.9528076443738, -75.16267984730359 39.9528574935007, -75.1627025713565 39.95286066047, -75.1626934938175 39.9528992355547, -75.1627409780194 39.9529058537614, -75.1627378198374 39.9529192743577, -75.1628037540583 39.9529284635897, -75.162807476753 39.9529126409735, -75.1628827542596 39.9529231324284, -75.1628882855268 39.9528996225933, -75.1629101200228 39.9529026658695, -75.1631208858459 39.9529320401022, -75.1631083374815 39.9529853677268, -75.163288820113 39.9530105212647, -75.16327814787419 39.9530558772448, -75.16327753308811 39.9530584900046, -75.1633448952317 39.953067878405, -75.1633417194563 39.9530813750539, -75.1633597582864 39.9530838894664, -75.1633583642946 39.9530898183053, -75.16338047488919 39.9530928998989, -75.1633795514806 39.953096822867, -75.16338289612951 39.9530972895099, -75.1633806711462 39.9531067504971, -75.1634565044458 39.9531173191378, -75.1634590161044 39.953106643661, -75.1634632503516 39.9531072336142, -75.163464452905 39.9531021224716, -75.1635039563058 39.9531076281034, -75.1635052579998 39.9531020981316, -75.16352417083429 39.9531047338025, -75.16352646941991 39.9530949637029, -75.16360745169069 39.9531062494252, -75.163609609367 39.9530970795832, -75.1636125928045 39.9530844002702, -75.16362056397951 39.9530505250833, -75.1636344491873 39.9530524600393, -75.1638106927589 39.9530770216868, -75.1638246778425 39.9530175887741, -75.1640519333485 39.9530492593259, -75.16405468306991 39.9530496431431, -75.16404948045439 39.9530717500704, -75.1640799239353 39.9530759929131, -75.164076190079 39.9530918645931, -75.1642045611338 39.9531097549767, -75.1642090613372 39.9530906286044, -75.1642388860833 39.9530947850454, -75.1642442432305 39.953072015468, -75.16426530699979 39.953074950931, -75.1642888528628 39.9529748788607, -75.1642647547213 39.9529715199842, -75.16426969711949 39.9529505141528, -75.164236998316 39.9529459576934, -75.1642791768045 39.9527666926576, -75.1643045691729 39.9527702312284, -75.1643379054602 39.9526285489906, -75.1643707475274 39.9526331257511, -75.1643830070187 39.9525810198277, -75.1643987800427 39.9525832178325, -75.164402215477 39.9525686150141, -75.164412757246 39.952570084297, -75.16441937635651 39.9525710065545, -75.1644470155295 39.9524535357993, -75.16443871564999 39.9524523795437, -75.1644278004175 39.9524508575933, -75.1644432681683 39.9523851139163, -75.16438756488979 39.9523773513579, -75.16442157236661 39.9522328108713, -75.164389269946 39.9522283093099, -75.1644319376135 39.952046961338, -75.1644560883032 39.9520503274055, -75.164466622804 39.9520055555758, -75.16447209620669 39.9520063185821, -75.1644844853176 39.9519536630941, -75.16447572318199 39.9519524421118, -75.1644861194152 39.9519082581963, -75.16442584221041 39.951899858181, -75.16442719692991 39.9518940997551, -75.1643604133877 39.9518847923923, -75.1643586605321 39.9518922448733, -75.16430640798509 39.9518849636767, -75.16430056458179 39.9519098001252, -75.16406478726221 39.9518769412045, -75.1640693803957 39.9518574206767, -75.1638798286222 39.9518310041477, -75.1638897172098 39.9517889748329, -75.1637891480635 39.9517749589944, -75.16378914730331 39.9517721751264, -75.16374771737659 39.9517664005236, -75.1637488330896 39.9517616585341, -75.16367272525861 39.9517510513452, -75.16367124192899 39.9517573603487, -75.1636449859808 39.9517537012501, -75.1636436451801 39.9517594013146, -75.1636255698631 39.9517568817582, -75.16362209656501 39.9517716405961, -75.16355576039869 39.9517623954795, -75.16354896994061 39.9517912549042, -75.1633733160493 39.9517667744624, -75.1633674823312 39.9517915651611, -75.16312975387839 39.9517584323395, -75.1631344900524 39.9517383079453, -75.16306079749531 39.9517280377581, -75.1630621703781 39.9517222056668, -75.1629963754898 39.9517130364617), (-75.16361941315139 39.9521011945581, -75.1636985045284 39.9521108237544, -75.1636971441003 39.9521174399291, -75.1637236379739 39.9521206655446, -75.16370159296569 39.9522279156962, -75.16369384689391 39.9522403857206, -75.1636921555169 39.9522486126478, -75.163694590817 39.9522600825487, -75.1637009608996 39.952268049712, -75.1637120255284 39.952275247063, -75.163719001674 39.9522773396958, -75.1637362441691 39.9522794385028, -75.1637529291298 39.9522749905327, -75.1637649997996 39.9522667662888, -75.1637734448401 39.952257802224, -75.1639377186103 39.9522778024294, -75.16394128475341 39.9522604542543, -75.16402401414349 39.9522705266252, -75.1640092926759 39.9523421518035, -75.1639757624062 39.9523380703306, -75.16396929400329 39.9523695385162, -75.1639942452867 39.9523725760862, -75.1639578543566 39.9525496251407, -75.1639313334227 39.9525463962913, -75.16392485216279 39.9525779265403, -75.1639551032785 39.9525816095885, -75.163908920569 39.9528062957199, -75.1638665088681 39.9528011319791, -75.16386898455031 39.952789087896, -75.1636962991707 39.9527680645652, -75.1637073252863 39.9527144216348, -75.163715471142 39.9527154135542, -75.163723979615 39.9526740232833, -75.16371299720019 39.9526726864806, -75.1637137561558 39.9526689978246, -75.163705695304 39.9526680158673, -75.16370955880789 39.9526492204566, -75.1636982620316 39.9526478457227, -75.1636994529353 39.9526420557854, -75.1636801408326 39.952639704811, -75.1636820258927 39.9526305325095, -75.1636757683284 39.9526297705606, -75.1636734624614 39.9526209308706, -75.1636701099947 39.9526103937201, -75.16366575164091 39.952601655597, -75.163657034632 39.9525913739755, -75.16364731145551 39.9525826355846, -75.1636385938846 39.9525769806261, -75.16362719446489 39.9525705554941, -75.1636085130386 39.9525654147609, -75.1635874020327 39.9525628438573, -75.16357790813851 39.9525628443587, -75.16356516747661 39.9525648997732, -75.1635433736494 39.9525715812362, -75.1635269448352 39.952578006177, -75.16351755735209 39.9525862308873, -75.1635074982775 39.9525954827222, -75.1635043860324 39.9526007321731, -75.1634877808473 39.952598710728, -75.1634851714978 39.9526114038365, -75.1634536027168 39.9526075602096, -75.1634508407719 39.952621000484, -75.16343287241121 39.9526188121865, -75.16343157327 39.9526251333866, -75.1634138602621 39.9526229769926, -75.16340858257691 39.9526486532022, -75.1633904919229 39.9526464504072, -75.1633729424136 39.9527318244022, -75.16315843325781 39.9527057079027, -75.1631572747346 39.952711344019, -75.16313067704669 39.9527081052085, -75.1631779218874 39.9524782641273, -75.163203624576 39.9524813935724, -75.1632125586018 39.9524379290633, -75.16318935553549 39.9524351047359, -75.163222472732 39.952273993898, -75.16324625801801 39.9522768900161, -75.16325550725119 39.9522318951917, -75.16323322258739 39.9522291827669, -75.16324463030411 39.9521737274434, -75.16324210020829 39.9521734568416, -75.16324465585311 39.9521734568085, -75.16324463030411 39.9521737274434, -75.16332683266781 39.9521837478731, -75.1633233598906 39.9522006418732, -75.1634695753872 39.9522184433561, -75.1634702906176 39.952226408075, -75.1634723029898 39.9522315481245, -75.1634766609376 39.9522384876727, -75.16348470812019 39.9522446562063, -75.1634955612088 39.9522491366997, -75.1635084031977 39.9522507001715, -75.16352594729921 39.9522474845117, -75.163536675001 39.9522420879509, -75.16354539358839 39.9522341203753, -75.1635502520181 39.9522272029063, -75.1635655645848 39.9522290671376, -75.1635912077286 39.9521043113283, -75.16361810009511 39.9521075845059, -75.16361941315139 39.9521011945581), (-75.1639779320183 39.9520348354058, -75.1641636502559 39.9520580133988, -75.1641595998219 39.9520772380757, -75.16420296385679 39.9520826504789, -75.1641793957702 39.9521945054533, -75.1639503126442 39.9521659149938, -75.1639779320183 39.9520348354058), (-75.1631878720458 39.9519340276486, -75.1633771242664 39.9519591492242, -75.1633480704353 39.9520887926891, -75.1632417994 39.952074686026, -75.1632438173605 39.9520656853542, -75.16322986041141 39.9520501710835, -75.16320890958259 39.9520473905042, -75.16319082733141 39.9520577859308, -75.16318851586981 39.9520680998319, -75.1631187289526 39.9520588359911, -75.1631435097293 39.951948261678, -75.1631834930284 39.9519535694021, -75.1631878720458 39.9519340276486))",5622,City Hall,1400 JOHN F KENNEDY BLVD,Municipal Building,,,,Y,City Hall,Park,3.52892264,7.59724588,153719.262634277,3814.26471228573
